kepid,kepoi_name,kepler_name,koi_period,koi_prad,koi_count
9466429,K02786.01,Kepler-1345 b,44.616751000,2.31,1
6140059,K04123.01,,44.622672500,1.73,1
10023469,K05757.01,,44.637111000,1.28,1
7834045,K04630.01,,44.696617700,2.46,1
9597345,K00711.01,Kepler-218 c,44.699656300,3.05,3
5438099,K01567.04,Kepler-306 e,44.841116800,2.75,4
10973814,K01307.01,Kepler-287 c,44.852099700,3.35,2
5092266,K03045.01,Kepler-1896 b,44.870204200,2.56,1
11043167,K01444.01,Kepler-852 b,44.930670600,2.49,1
8242434,K01726.01,Kepler-942 b,44.964074580,2.00,1
9100953,K04500.02,,44.985188500,2.09,3
7584650,K02631.01,Kepler-1863 b,44.997760400,1.59,2
11403389,K02482.01,Kepler-1251 b,45.090920100,2.44,1
7906671,K03018.01,,45.117852600,2.78,1
9845898,K02423.01,Kepler-1233 b,45.126216000,2.32,1
9775385,K04462.01,,45.163025000,2.35,1
11904151,K00072.02,Kepler-10 c,45.294222970,2.26,2
8611832,K02414.02,Kepler-384 c,45.348638100,1.61,2
8625813,K03285.01,,45.396537900,1.97,1
10420301,K03257.01,,45.433376900,2.23,1
2569516,K04945.01,,45.582711900,2.42,1
9950612,K00719.03,Kepler-220 e,45.902976800,1.18,4
4846856,K02900.01,,46.151253000,2.08,1
4139816,K00812.03,Kepler-235 e,46.184203900,1.83,4
5956656,K01053.02,,46.245164000,2.46,2
10730703,K02327.02,,46.331703000,1.39,2
9965439,K00722.01,Kepler-655 b,46.406260000,2.66,1
6541920,K00157.04,Kepler-11 f,46.685620500,2.52,6
8880123,K03493.01,Kepler-1925 b,46.716233600,2.03,1
9757613,K00250.04,Kepler-26 e,46.827677250,2.13,4
4544907,K02024.01,Kepler-1060 b,46.877672400,2.62,1
10357040,K01634.01,,46.882525000,1.91,1
10843590,K00431.02,Kepler-153 c,46.902643100,2.60,2
5185765,K07720.01,,46.943491100,1.57,1
11177676,K03281.01,Kepler-1454 b,47.032047800,1.98,1
6779726,K03375.01,Kepler-1918 b,47.056332700,2.57,1
9031209,K03316.01,Kepler-1467 b,47.056847600,2.84,1
2581554,K03835.01,Kepler-1521 b,47.148432400,2.58,1
10653179,K03280.01,Kepler-1453 b,47.160793200,2.58,1
6761777,K04571.01,Kepler-1615 b,47.312864500,3.71,1
12206313,K02714.02,Kepler-401 c,47.318663100,2.10,3
2165002,K00999.02,Kepler-263 c,47.332929900,2.18,2
6587002,K00612.02,Kepler-196 c,47.427711600,2.33,3
10098844,K02964.01,Kepler-1397 b,47.449713400,1.61,2
12416597,K04895.02,,47.557135200,1.85,2
9654468,K02417.01,Kepler-1684 b,47.705256600,2.89,1
7375348,K00266.02,,47.743950900,1.74,2
9884104,K00718.03,Kepler-219 d,47.903427000,3.55,3
5768816,K03288.01,Kepler-1458 b,47.986911900,3.35,1
8738775,K03432.01,Kepler-1498 b,48.050687800,2.36,1
5954894,K05213.01,,48.245550100,0.64,1
11179076,K02497.01,Kepler-1261 b,48.431300300,2.78,1
7386391,K07837.01,,48.507991000,2.06,1
9451706,K00271.01,Kepler-127 d,48.630380500,2.48,3
8223445,K05487.01,,48.813012300,2.95,1
9635606,K02535.01,Kepler-1853 b,48.888266800,2.96,1
8300828,K05501.01,,48.920056300,1.71,1
9072190,K01933.01,Kepler-1018 b,49.101109300,3.28,1
4813750,K05088.01,,49.178224400,1.79,1
12066569,K03282.01,Kepler-1455 b,49.276844800,1.75,1
5080565,K05122.01,,49.312677000,2.84,1
6196457,K00285.03,Kepler-92 d,49.356790700,1.91,3
6359926,K04391.01,,49.474696600,1.62,1
8742590,K01281.01,Kepler-1742 b,49.478144600,1.88,1
8164257,K02073.01,Kepler-357 d,49.500472500,2.49,3
11135694,K04896.02,,49.537365000,1.48,2
9491832,K04226.01,,49.564693000,1.63,1
3541946,K00624.02,Kepler-198 c,49.567408500,2.91,3
11760231,K01841.01,Kepler-973 b,49.607577100,2.12,1
7430034,K01848.01,Kepler-978 b,49.622066900,3.33,1
9532997,K08284.01,,49.763624000,2.43,1
9967398,K05746.01,,49.873958000,1.50,1
10866969,K07383.01,,50.012200000,1.20,1
2994092,K06301.01,,50.271927000,2.94,1
8583696,K01275.01,Kepler-803 b,50.286359770,3.88,1
5436502,K00834.05,Kepler-238 f,50.446741700,2.67,5
5697395,K05192.01,,50.553980000,0.94,1
5460434,K07729.01,,50.563697000,1.57,1
8345172,K02385.01,,50.571580500,2.74,1
9782691,K00590.02,Kepler-193 c,50.698540800,3.58,2
9958962,K00593.03,Kepler-616 d,51.067435500,2.44,4
3640905,K01221.02,Kepler-278 c,51.077104800,3.66,2
10984090,K00112.01,Kepler-466 b,51.079264510,2.75,2
6584273,K03287.01,Kepler-1457 b,51.110479700,1.60,1
3728701,K02536.01,Kepler-1272 b,51.131934600,2.43,1
8037145,K00520.04,Kepler-176 e,51.165801900,1.51,4
11337833,K01651.01,Kepler-921 b,51.301184400,2.07,1
10709622,K02108.01,Kepler-1102 b,51.328352700,3.06,1
4471747,K01656.01,,51.390145200,3.62,1
4277304,K04774.01,,51.567801000,1.30,1
9712350,K02613.01,,51.573865300,2.41,1
6678383,K00111.03,Kepler-104 d,51.755305040,2.61,4
11601584,K01831.01,Kepler-324 c,51.809827600,2.60,4
5526717,K01677.01,Kepler-926 b,52.069002000,2.92,2
5213230,K03474.01,Kepler-1923 b,52.609510300,1.83,1
10019065,K01721.01,Kepler-938 b,52.629854200,3.68,1
12302530,K00438.02,Kepler-155 c,52.661526600,1.87,2
5008775,K05113.01,,52.672762400,1.64,1
10600261,K00597.03,Kepler-194 d,52.814805100,3.33,3
11093335,K04621.01,,53.106597000,2.20,1
6264750,K04715.01,,53.285584000,1.44,1
12208631,K02449.01,,53.358044400,3.41,2
9414417,K00974.01,,53.505761100,2.52,1
3859079,K01199.01,Kepler-786 b,53.529270200,2.28,1
8009811,K05459.01,,53.554546000,3.10,1
11774991,K02173.02,Kepler-367 c,53.578305200,1.16,2
10010440,K02309.01,Kepler-1184 b,53.599145900,2.49,1
4587135,K04680.01,,54.081223500,1.54,1
6932987,K01366.02,Kepler-293 c,54.155838400,3.88,2
9886361,K02732.03,Kepler-403 c,54.281194900,2.07,4
3545840,K06102.01,,54.291633600,1.67,1
11336883,K01445.02,,54.325574000,0.76,3
10585749,K04563.01,,54.333582000,1.70,1
9838468,K02943.01,Kepler-1391 b,54.409961200,1.56,1
10797460,K00752.02,Kepler-227 c,54.418382700,2.83,2
6677841,K01236.03,Kepler-279 d,54.420540700,3.20,4
5871116,K08258.01,,54.432903000,1.41,1
8826007,K03266.01,Kepler-1450 b,54.509154900,1.94,1
7132462,K05360.01,,54.595746000,2.00,1
9085563,K03393.01,Kepler-1486 b,54.649367900,2.64,1
9304976,K05654.01,,54.695712400,3.28,1
6507334,K08122.01,,54.753883835,2.21,1
4754831,K04365.01,,55.119831000,1.68,3
2310993,K04938.01,,55.180772000,2.37,1
9904006,K02135.01,Kepler-361 c,55.186621300,2.47,3
3217264,K00401.03,Kepler-149 c,55.329139900,1.67,3
10724369,K01302.01,Kepler-809 b,55.639188200,3.13,1
7955580,K01711.01,Kepler-934 b,55.673582000,2.19,1
11305996,K03256.01,,55.700264200,1.18,1
6366559,K05274.01,,55.758380300,1.59,1
10329469,K02271.01,Kepler-1168 b,55.822477500,2.13,1
8545603,K07893.01,,55.884827000,2.11,1
4737848,K05079.01,,56.001782000,1.54,1
6435936,K00854.01,Kepler-705 b,56.056075400,1.94,1
12154526,K02004.01,Kepler-1047 b,56.188643600,2.56,3
5456651,K00835.02,Kepler-239 c,56.227927100,2.37,2
4833421,K00232.05,Kepler-122 f,56.259088100,2.22,5
4450844,K03168.01,,56.347951700,1.06,1
10810838,K00174.01,Kepler-482 b,56.354079160,2.59,1
10843431,K07378.02,,56.391062000,3.58,2
11968463,K02433.03,Kepler-385 d,56.414831400,2.90,7
7286173,K01862.01,Kepler-986 b,56.434993300,2.37,1
8349399,K04763.01,,56.446465000,1.57,1
10004738,K01598.01,Kepler-310 c,56.475806900,3.22,3
7877978,K02760.01,Kepler-1874 b,56.573231800,2.69,1
4455231,K01332.03,Kepler-288 d,56.637918000,3.68,3
6026924,K04276.01,Kepler-1580 b,56.644452000,2.44,1
8007174,K05458.01,,56.648588000,2.19,1
9517393,K02076.01,Kepler-1085 c,56.776983100,3.21,2
9950316,K02947.01,,57.104588000,0.98,1
3003673,K04962.01,,57.114396600,1.82,1
7663405,K01519.02,,57.132855000,1.81,2
7102316,K02028.01,Kepler-351 c,57.248851800,3.19,3
5942949,K02525.01,Kepler-1849 b,57.293230900,1.95,1
12785320,K00298.02,,57.384037500,1.62,2
11360805,K02422.02,,57.388826200,1.88,2
10933306,K05842.01,,57.774937300,1.85,1
11551692,K01781.03,Kepler-411 d,58.019858300,3.46,3
5480640,K02707.01,Kepler-399 d,58.033742600,3.21,3
11125797,K03371.01,,58.126377500,1.32,2
5992270,K01855.01,,58.430264800,3.45,1
7625143,K05407.01,,58.502943100,1.54,1
10158729,K02097.01,Kepler-1092 b,58.601926000,2.06,1
5307574,K06562.01,,58.643790000,1.05,1
11446961,K05899.01,,58.669218000,1.28,1
10467714,K04480.01,,58.748862900,1.75,1
5900235,K03426.01,,58.770104500,1.57,1
8494783,K06180.02,,58.925650000,1.50,2
3559860,K03440.02,,58.940569000,2.48,2
9071593,K02257.02,,59.284064000,1.81,2
10363115,K03908.01,Kepler-1929 b,59.362794600,2.23,1
3101178,K04963.01,,59.403783900,1.65,1
6436029,K02828.01,Kepler-1359 b,59.496900900,2.92,2
10213902,K01723.01,Kepler-940 b,59.622262700,3.63,1
10015937,K01720.01,Kepler-1767 b,59.658534800,3.59,1
11442793,K00351.03,Kepler-90 d,59.737144300,2.84,7
5695524,K01897.01,Kepler-1774 b,59.771143300,3.17,1
6960913,K01361.01,Kepler-61 b,59.878025800,2.19,1
3647097,K05001.01,,59.965517500,1.92,1
10253547,K02153.01,Kepler-364 c,59.980986800,2.81,2
8804397,K01853.01,Kepler-983 b,60.085384800,2.40,1
12470844,K00790.02,Kepler-233 c,60.418936900,2.36,2
2577353,K07635.01,,60.458443000,1.59,1
4844470,K03469.01,,60.532988000,1.91,1
3642335,K03010.01,Kepler-1410 b,60.866097400,1.39,1
5966322,K00303.01,Kepler-517 b,60.928188660,2.78,1
10158715,K05770.01,,61.001109500,2.55,1
5183357,K01669.01,Kepler-924 b,61.037359100,3.38,1
3223433,K04548.01,,61.083322000,1.61,1
9845931,K05721.01,,61.224558000,2.76,1
9285265,K03410.02,,61.569765000,2.44,2
11456256,K05901.01,,61.611129000,1.29,1
4370527,K02166.01,Kepler-1128 b,61.617452800,3.36,1
9588822,K04388.02,,61.858947000,2.47,2
3531231,K07657.01,,62.060783000,2.11,1
11709124,K00435.05,Kepler-154 c,62.302687700,3.05,6
7741837,K04619.01,,62.366706000,1.88,1
8804358,K07092.01,,62.519211000,1.90,1
9030537,K01892.01,Kepler-1674 b,62.561387900,3.54,1
9664276,K03460.01,,62.596544000,2.25,1
3867615,K02289.01,Kepler-379 c,62.784398100,2.28,2
9447166,K03296.01,Kepler-1459 b,62.869463000,1.96,1
10965588,K02177.01,Kepler-1132 b,62.891749300,2.50,1
5438757,K01601.02,Kepler-903 c,62.922493600,2.75,2
6766583,K05325.01,,63.024229000,1.50,1
5770074,K01928.01,Kepler-1675 b,63.038036600,2.59,1
11497958,K01422.04,Kepler-296 f,63.335471900,1.18,5
6021655,K03488.01,,63.571688000,2.14,1
10271691,K02240.01,,63.909601000,0.76,1
8463346,K02529.02,Kepler-436 b,64.001966900,2.48,2
5342061,K02666.01,,64.034363000,3.47,1
9085039,K07129.01,,64.198372100,1.74,1
9027909,K03428.01,Kepler-1496 b,64.658916600,2.12,1
4141593,K07685.01,,64.740274000,1.35,2
9881660,K05727.01,,65.355888100,2.61,1
8364232,K07882.01,,65.415183000,1.31,1
11922778,K03408.01,,65.427645000,1.65,1
4149060,K05043.01,,65.532718100,1.79,1
10600955,K02227.01,Kepler-1151 b,65.648089200,3.93,1
6880517,K03305.01,Kepler-1462 b,65.649100100,2.52,1
7941200,K00092.01,Kepler-1709 b,65.704527500,2.78,1
3646449,K04999.01,,65.752109000,2.00,1
6619815,K03361.01,Kepler-1696 b,65.940786900,2.33,1
7834712,K07850.01,,66.119119000,3.00,1
7024511,K00311.01,,66.154495800,3.33,1
8099138,K02338.01,Kepler-1196 b,66.184364600,2.72,1
11444514,K04371.01,Kepler-1596 b,66.373298000,1.99,1
3118797,K01950.01,Kepler-1024 b,66.415978900,3.44,1
9413156,K04700.02,,66.477620000,1.83,2
10794974,K04235.01,,66.643456500,2.99,1
8183288,K03255.01,Kepler-437 b,66.650452100,1.56,1
9159288,K08280.01,,66.673050000,2.64,1
2713018,K03235.01,,66.713573000,0.98,1
11446424,K08223.01,,66.716453000,2.20,1
9605514,K00945.03,,66.789347000,2.07,3
5113822,K00638.02,Kepler-199 c,67.093064200,3.51,2
7379385,K02207.01,,67.230028000,2.44,1
8444868,K07593.01,,67.412998000,1.57,1
9896558,K01718.01,Kepler-937 b,67.669055400,3.39,2
5956342,K01052.03,Kepler-265 e,67.832163800,2.39,4
9101496,K01915.02,Kepler-335 c,67.844689000,2.65,2
9020114,K03088.02,,67.876660500,1.92,2
3548044,K02194.02,Kepler-371 c,67.968656000,1.71,3
8962094,K00700.04,Kepler-215 e,68.160989700,1.45,4
2716853,K01022.02,,68.832195000,2.35,2
10453588,K02484.01,Kepler-1253 b,68.886101700,1.47,1
9955598,K01925.01,Kepler-409 b,68.958447000,1.11,1
1865864,K04926.01,,69.089357000,1.47,1
8233802,K03302.01,,69.378859700,2.07,1
10339000,K05787.01,,69.775633000,1.19,1
7287683,K01622.01,,69.834798300,3.51,1
9661979,K02132.01,Kepler-1681 b,69.895678900,3.04,1
10272442,K00734.02,,70.278091100,2.54,2
6049190,K01685.01,Kepler-1764 b,70.468171000,3.46,1
11669125,K01535.01,Kepler-888 b,70.698172400,1.63,1
4472818,K03878.01,Kepler-1524 b,70.967208700,2.84,2
3936061,K06372.01,,71.008017000,1.11,1
12156930,K08076.01,,71.106840000,1.42,1
6803855,K01695.01,Kepler-930 b,71.452316700,2.19,1
4571004,K04355.05,,72.563291000,1.99,5
2853029,K03259.01,,72.933276200,2.45,1
4577484,K03181.01,,73.264170000,1.32,1
9785921,K03372.02,,73.506021000,2.37,2
2443393,K02603.01,,73.711039000,1.77,1
6058816,K03500.01,Kepler-1927 b,73.750276500,3.78,2
12105086,K05954.01,,73.908995000,0.94,1
6677415,K05311.01,,73.923995500,1.64,1
4371172,K08093.01,,73.992267000,2.86,1
5617510,K06605.01,,74.371666000,2.39,1
7888863,K05440.01,,74.624063000,1.75,1
8395870,K05511.01,,74.833577000,1.68,1
7974634,K06168.02,,75.072964000,1.09,3
11506654,K04586.01,,75.211637300,2.83,1
6307063,K02702.01,,75.378004000,3.82,1
6307083,K02050.01,,75.378781600,1.60,2
10186761,K05772.01,,75.636309000,1.32,1
4754831,K04365.03,,75.681309000,1.64,3
10122538,K02926.05,,75.731195000,3.47,5
5642620,K02882.01,,75.858003500,2.72,2
7801070,K04361.01,,75.878134400,3.39,1
7592529,K06889.01,,75.906736000,0.63,1
2854698,K00986.02,Kepler-260 c,76.049816300,1.75,2
11444974,K05898.01,,76.379240000,1.73,1
5005121,K02237.01,Kepler-1811 b,76.421501000,2.81,1
6041734,K02167.03,Kepler-1129 c,76.536953100,3.73,3
2442448,K02812.01,Kepler-1354 b,76.613944600,2.61,1
7269493,K01961.02,,76.642481000,1.36,2
3656121,K00386.02,Kepler-146 c,76.732455600,3.08,2
8611781,K02185.01,Kepler-1135 b,76.957056000,2.09,1
9394762,K05664.01,,77.138911000,3.39,1
12266099,K08077.01,,77.177672000,1.29,1
11360571,K02069.01,Kepler-1080 b,77.255072600,3.70,1
11176127,K01430.03,Kepler-298 d,77.474099100,2.63,3
6850504,K00070.03,Kepler-20 d,77.611442700,2.59,5
8934103,K04009.02,,77.792718000,2.17,2
4857058,K03061.02,,77.915425000,1.17,2
3120355,K02099.01,Kepler-1094 b,78.099890800,3.37,1
3448130,K02043.01,Kepler-1786 b,78.546110600,3.55,1
11656928,K06242.03,,78.866840000,1.30,3
6045404,K05231.01,,78.876125000,2.03,1
4249611,K02821.01,,79.245035100,3.33,1
12109267,K04457.01,,79.334347000,1.56,1
10812504,K02570.01,,79.920131900,1.81,2
6342333,K02065.01,Kepler-1789 b,80.232146700,3.24,1
5623839,K05186.01,,80.292171000,1.33,1
9159461,K05630.01,,80.519237000,1.08,1
3852872,K07673.01,,80.769893000,1.87,1
3758499,K05007.02,,80.881757000,2.27,2
8394721,K00152.04,Kepler-79 e,81.063789500,3.01,4
9225395,K02107.01,Kepler-1101 b,81.315305200,2.55,1
4571004,K04355.03,,81.675841000,1.31,5
8040457,K05468.01,,81.704814000,1.65,1
11623629,K00365.01,Kepler-538 b,81.737872000,2.16,2
7109680,K05354.01,,81.871309000,1.12,1
8636333,K03349.01,Kepler-1475 b,82.175197000,2.24,1
10586004,K00275.02,Kepler-129 c,82.200123900,2.57,2
8409295,K03404.01,Kepler-1489 b,82.292865000,1.82,1
3101923,K03483.01,,82.331756000,2.08,1
10810859,K04801.01,,82.401274000,2.21,1
11622600,K01876.01,Kepler-991 b,82.534118800,2.45,1
8509442,K02992.01,,82.659517400,2.03,1
9099773,K07133.01,,82.784820000,2.16,1
3236705,K03343.01,,83.266410300,2.89,1
2854914,K01113.02,Kepler-268 c,83.446348500,2.73,2
10864531,K02080.01,Kepler-358 c,83.488740500,2.95,2
9282853,K05651.01,,83.499618000,1.72,1
8570333,K02436.01,Kepler-1237 b,84.573334600,2.59,1
2437653,K04940.01,,84.640585300,1.72,1
8056665,K00089.01,Kepler-462 b,84.687752400,3.37,2
7429287,K04260.04,,84.799829000,1.16,4
8295087,K05500.01,,84.934357000,1.60,1
3218844,K07646.01,,85.112898000,2.21,1
3629330,K03418.01,Kepler-1495 b,85.272459000,3.85,1
11450414,K01992.03,,85.517344000,3.04,3
3629967,K01901.01,Kepler-1775 b,85.654247600,3.56,1
6941084,K02348.01,Kepler-1204 b,85.735720200,2.94,1
10329196,K04446.01,Kepler-1605 b,85.756791900,2.99,1
6182508,K08261.01,,85.977042600,1.46,1
8160953,K01858.02,,86.049055000,2.06,2
7347246,K03014.01,Kepler-1411 b,86.116088500,3.11,1
8892157,K02224.02,,86.130534000,1.47,2
11968463,K02433.07,,86.431871000,2.85,7
5709725,K00555.02,Kepler-598 c,86.494370400,3.07,2
1718189,K00993.03,,86.723653000,1.43,3
2449431,K02009.01,,86.749080700,2.23,1
10027247,K02418.01,Kepler-1229 b,86.829519000,1.68,1
5689351,K00505.05,Kepler-169 f,87.091259400,2.95,5
10160922,K07990.01,,87.487573000,1.87,1
5088536,K00282.03,Kepler-130 d,87.517778700,1.85,3
9073549,K05608.01,,87.565484000,2.12,1
9008103,K03283.03,,87.707513000,1.72,3
7035812,K05348.01,,87.775799000,2.44,1
5128673,K02698.01,Kepler-1316 b,87.972422700,3.39,1
9832208,K02553.01,Kepler-1858 b,88.071276900,2.40,1
3342467,K03278.01,,88.180468200,2.78,1
6508221,K00416.02,Kepler-152 c,88.255372900,2.96,4
2852810,K06097.02,,88.433122000,1.70,4
11198419,K05879.01,,88.523517000,1.60,1
11297236,K01857.01,Kepler-1771 b,88.644001500,2.51,1
7761918,K01808.01,Kepler-1769 b,89.193573700,3.81,1
11598894,K05913.01,,89.366114000,1.97,1
8803882,K02659.01,,89.465468000,2.57,1
6105462,K02098.02,Kepler-1093 c,89.722412500,2.21,2
6278670,K07775.01,,89.945828000,3.46,1
4742420,K06120.01,,90.097375000,1.70,2
9958962,K00593.02,Kepler-616 c,90.411799200,3.96,4
6876575,K07572.01,,91.069934000,1.59,1
7503885,K03417.01,Kepler-1494 b,91.078624000,3.26,1
7692093,K03337.02,,91.172033000,1.58,2
11520465,K05910.01,,91.240335000,1.75,1
9881662,K00327.02,Kepler-140 c,91.351481600,1.57,2
12121570,K02290.01,Kepler-1816 b,91.500873000,1.82,1
9292100,K05652.01,,91.507044000,1.43,1
4758350,K06447.02,,91.649983000,2.27,2
11018648,K00759.02,Kepler-230 c,91.773286200,2.12,2
11442793,K00351.04,Kepler-90 e,91.940125300,2.62,7
3539231,K04626.01,,91.957230000,2.66,1
8047428,K04747.01,Kepler-1621 b,92.263742000,2.22,1
7131760,K03407.01,Kepler-1490 b,92.436978000,2.89,1
4262040,K03202.01,,92.461135000,2.86,1
8182107,K07870.01,,92.552007000,2.10,1
9758089,K01871.01,,92.729724800,2.81,2
10604335,K01298.02,Kepler-283 c,92.749577700,1.87,2
8240904,K01070.03,,92.777790000,1.92,3
10004738,K01598.02,Kepler-310 d,92.874729400,2.64,3
11651240,K05925.01,,93.006000000,1.97,1
8279146,K05497.01,,93.359737000,1.05,1
5351250,K00408.05,,93.803766000,2.05,5
10350571,K01175.03,,93.881556000,2.02,3
6268648,K01613.02,,94.094392000,0.90,3
4150539,K01330.02,,94.219289000,2.15,2
4150496,K04046.02,,94.224980000,1.84,2
4150624,K01334.02,,94.225938000,1.93,2
6429812,K02408.01,Kepler-1227 b,94.289223000,2.11,1
5471617,K06131.02,,94.381630000,2.04,2
11601633,K05918.01,,94.677820000,1.46,1
9705620,K05705.01,,95.254421000,2.20,1
5978559,K02321.01,Kepler-1824 b,95.611461700,2.37,2
12885212,K02184.02,,95.906433000,2.17,2
8487777,K05523.01,,96.120478000,2.08,1
9674789,K05704.01,,96.167050000,1.15,1
7288306,K03443.01,Kepler-1503 b,96.169569000,2.07,1
6186182,K04496.01,,96.384483000,2.41,1
9941859,K00528.02,Kepler-178 d,96.678185200,3.29,3
3122872,K03203.01,,96.816470000,3.19,1
9651234,K01938.01,Kepler-1020 b,96.915170700,2.37,1
4552729,K02691.01,,97.446319400,3.05,1
12402588,K05968.01,,97.942437000,2.29,1
8807057,K07093.01,,97.991569000,1.41,1
7190639,K06157.01,,98.102098300,1.97,1
8611257,K02931.01,Kepler-1389 b,99.253233600,2.17,1
8247638,K00907.04,Kepler-251 e,99.641596200,2.64,4
11875734,K01828.01,Kepler-966 b,99.746880400,3.94,1
7811057,K05430.01,,99.978890000,1.84,1
8292840,K00260.02,Kepler-126 d,100.283067500,2.51,3
4912650,K05098.01,,100.345648000,1.57,1
9394953,K05665.01,,100.494129000,1.33,1
6290467,K05261.01,,100.629443000,1.75,1
6106282,K04087.01,Kepler-440 b,101.110701400,1.61,1
2854181,K02232.01,Kepler-1810 b,101.132347500,3.87,2
7429287,K04260.02,,101.889228000,1.43,4
4741777,K05081.01,,101.928291000,1.70,1
10026502,K04706.01,Kepler-1620 b,101.952048000,1.31,1
8415353,K05514.01,,102.100752000,2.63,1
10027861,K05758.01,,102.493119000,2.70,1
6521526,K08124.01,,103.039788000,2.05,1
5603270,K05182.01,,103.284757000,1.96,1
3751118,K05004.01,,103.363691000,2.00,1
6606438,K02860.01,Kepler-1883 b,103.426987300,3.16,1
6387557,K05279.01,,103.722152000,1.95,1
4247991,K02311.03,Kepler-1185 b,104.351962400,1.39,3
9836959,K01715.01,Kepler-1766 b,105.014577400,2.29,1
11868941,K05939.01,,105.053389000,1.52,1
8490993,K00911.02,Kepler-722 c,105.145959000,3.43,2
9520838,K01866.01,Kepler-987 b,105.303509300,3.18,1
10027323,K01596.02,Kepler-309 c,105.358229900,1.87,2
9845362,K05720.01,,105.895315000,2.69,1
9886255,K01846.01,Kepler-976 b,105.956681500,3.79,1
10610039,K04577.01,,105.997107000,1.83,2
11498128,K02296.01,Kepler-1177 b,106.247882000,2.01,1
5184911,K02719.02,,106.259760000,1.50,2
3532510,K04985.01,,106.779168000,1.94,1
7191646,K04358.01,,106.957467000,2.40,1
9579606,K05694.01,,107.904526000,1.26,1
9205938,K02162.01,Kepler-1126 b,108.593113000,1.68,2
12020376,K05950.01,,109.439460000,1.00,1
7289577,K01974.01,Kepler-1780 b,109.445059700,3.04,1
4471313,K05066.01,,110.089267000,2.40,1
6021275,K00284.04,Kepler-132 e,110.286703100,1.41,4
3425851,K00268.01,,110.378382800,3.02,1
9700449,K04120.01,,110.461746000,1.93,1
11392618,K01623.01,,110.921589200,3.71,1
9349482,K02020.01,Kepler-1058 b,110.964370600,2.11,1
11560897,K02365.02,Kepler-430 c,110.978266000,1.86,2
11340218,K05885.01,,111.149082000,1.87,1
4914221,K05099.01,,111.187116000,1.51,1
4138008,K04742.01,Kepler-442 b,112.303136000,1.30,1
11775507,K06245.02,,112.317402000,1.77,3
10222603,K05779.01,,112.482260000,1.37,1
10658177,K05817.01,,113.083522000,1.59,1
8937555,K05585.01,,113.573945000,3.45,1
9178894,K05635.01,,113.993156000,2.23,1
9534832,K05689.01,,114.127160000,2.76,1
4556468,K04491.01,Kepler-1609 b,114.336052000,2.09,1
11100170,K05869.01,,114.406187000,2.42,1
11922290,K08070.01,,114.661733000,1.38,1
9137257,K05621.01,,114.734287000,1.10,1
4270799,K04810.01,,115.238544000,3.17,1
11099109,K08219.01,,115.284150000,2.05,1
8429314,K02624.01,Kepler-1294 b,115.686339200,3.52,1
6285906,K05257.01,,116.170346000,1.68,1
8234889,K05490.01,,116.301793000,2.18,1
8160953,K01858.01,Kepler-985 b,116.331173900,3.26,2
9147012,K05625.01,,116.454312000,3.33,1
4173026,K02172.02,,116.583183000,2.91,2
10189546,K00427.03,Kepler-549 c,117.033521000,2.68,3
10219361,K06218.01,,117.634213000,3.78,1
3229028,K06100.02,,117.684591000,1.52,2
11623629,K00365.02,,117.761000000,0.62,2
9274431,K05650.01,,117.844963000,2.52,1
8109692,K07864.01,,117.934158000,3.76,1
6541920,K00157.05,Kepler-11 g,118.378673500,3.40,6
6421137,K04739.01,,118.403900000,3.46,1
6629993,K04392.01,,118.609553000,2.86,1
3644399,K04997.01,,119.669671000,2.21,1
3644505,K04641.01,,119.720070000,1.26,1
8644911,K05553.01,,120.938669000,2.32,1
10118942,K03195.01,,121.707470000,3.02,1
6587002,K00612.03,Kepler-196 d,122.080495300,2.92,3
10321972,K07998.01,,122.115550000,2.96,1
5860968,K04384.01,Kepler-1599 b,122.358116000,2.15,1
9002278,K00701.03,Kepler-62 e,122.385868100,1.72,5
8294683,K05499.01,,122.584810000,1.19,1
6952570,K05340.01,,122.713036000,1.79,1
11769890,K01980.01,Kepler-1036 b,122.879954300,2.70,1
5551228,K04154.02,,122.906853000,3.55,2
9024568,K05601.01,,124.091252000,1.30,1
9597345,K00711.03,Kepler-218 d,124.524522400,2.69,3
9455677,K04076.01,Kepler-1548 b,124.827797000,2.57,1
7770901,K05426.01,,124.887214000,1.78,1
11442793,K00351.07,Kepler-90 f,124.922516000,3.37,7
10749128,K01639.01,,125.042600000,1.20,2
5806800,K07741.01,,125.288206000,1.50,1
5938970,K04016.01,Kepler-1540 b,125.413230200,3.14,1
9650808,K01970.02,Kepler-344 c,125.602323000,2.89,2
2852810,K06097.04,,126.505657000,1.51,4
7125794,K05358.01,,126.586058000,1.54,1
8120820,K06971.01,,129.222771000,2.01,1
5193439,K06538.01,,129.847318000,1.45,1
8120608,K00571.05,Kepler-186 f,129.945392000,1.18,5
9407689,K05669.01,,130.110715000,1.32,1
8489260,K07889.01,,130.235324000,2.44,1
6149910,K02469.01,Kepler-1840 b,131.187921000,2.34,1
7974634,K06168.01,,131.258668000,1.59,3
6934986,K02294.01,,131.485184000,3.03,1
11129145,K05870.01,,132.114000000,0.75,1
8210018,K02762.01,Kepler-1341 b,132.995550300,2.51,1
8282846,K04015.01,Kepler-1539 b,133.303247000,2.67,1
10861715,K02537.01,,133.516435000,2.01,1
5888187,K07749.01,,133.634820700,1.89,1
6468138,K01826.01,Kepler-965 b,134.252047400,3.43,1
