kepid,kepoi_name,kepler_name,koi_period,koi_prad,koi_count
11298442,K05882.01,,55.014691830,,1
11305417,K05883.01,,198.781156000,1.69,1
11338918,K05884.01,,588.637590000,1.52,1
11340218,K05885.01,,111.149082000,1.87,1
11341266,K05886.01,,284.871770000,1.84,1
11341314,K05887.01,,9.833847400,0.98,1
11348610,K05888.01,,190.860818000,1.84,1
11351454,K05889.01,,374.418130000,2.42,1
11355925,K05890.01,,263.301980000,2.19,1
11391512,K05891.01,,370.317610000,2.98,1
11393248,K05892.01,,37.959659000,1.41,1
11393633,K05893.01,,405.629600000,1.40,1
11401845,K05894.01,,1.080695116,155.22,1
11407847,K05895.01,,11.830772400,1.16,1
11414368,K05896.01,,434.281750000,1.94,1
8355178,K06178.02,,33.814176000,1.49,2
8374077,K06179.01,,16.295784700,2.13,1
8494783,K06180.01,,28.201998000,,2
8494783,K06180.02,,58.925650000,1.50,2
8517303,K06181.01,,24.073377500,27.78,1
8590149,K06182.01,,19.240582100,1.19,2
10055126,K01608.03,,232.040326000,2.05,3
8590149,K06182.02,,28.684308000,1.35,2
3559935,K00492.02,,265.296170000,2.99,2
9285265,K03410.02,,61.569765000,2.44,2
3559860,K03440.02,,58.940569000,2.48,2
5384713,K03444.04,,14.150231100,0.74,4
6364582,K03456.02,,486.127020000,1.18,2
6525209,K03479.02,,1.710294740,1.04,2
6368175,K03503.02,Kepler-1703 c,31.824530400,0.80,2
5471158,K03504.02,,140.244087490,,2
10407086,K04568.02,,48.040666360,,2
9947653,K04647.02,,12.008552000,2.08,2
6527078,K04657.02,,10.431484700,0.77,2
12416597,K04895.02,,47.557135200,1.85,2
2309587,K05982.01,,1.838514245,57.60,1
2445134,K05983.01,,8.412008943,50.83,1
3241344,K05984.01,,3.912679136,1794.20,1
3347485,K05985.01,,7.544804312,63.99,1
2019477,K06093.02,,27.249752100,4.49,2
2161623,K06094.01,,2.283466438,218.79,1
2707097,K06095.01,,0.692807507,46.44,1
2719873,K06096.01,,17.279290765,27.66,1
8158127,K01015.03,,16.997289400,3.14,3
2852810,K06097.01,,93.056543640,,4
2852810,K06097.02,,88.433122000,1.70,4
2852810,K06097.03,,282.343150000,2.35,4
8590780,K06183.01,,4.326946311,106.99,1
8613338,K06184.01,,527.290930000,1.30,1
8646141,K06185.01,,168.858303000,2.41,1
8653134,K06186.01,Kepler-1643 b,5.342641430,1.72,1
8702921,K06187.01,,19.384442450,28.30,1
8822421,K06188.01,,1.645319649,2.46,1
8957954,K06189.01,,2.179924994,60.99,1
8984706,K06190.01,,10.135401047,89.16,1
4247807,K03748.02,,2.024879340,1.00,2
4472818,K03878.02,,15.357344500,1.42,2
8030339,K03954.02,Kepler-1534 b,5.716687870,1.92,2
8037145,K00520.04,Kepler-176 e,51.165801900,1.51,4
5471059,K03956.02,,12.424955900,0.88,2
5471675,K04000.02,,12.427135000,1.05,2
8934103,K04009.02,,77.792718000,2.17,2
9551430,K04030.02,,163.514898470,,2
3530668,K05986.01,,1.946198513,52.58,1
3532985,K05987.01,,5.288547653,55.28,1
10718726,K00600.02,,294.055263000,2.80,2
3831911,K05988.01,,30.483800600,23.87,1
3852258,K05989.01,,5.758436700,66.22,1
3858919,K05990.01,,25.952291300,2.03,1
3869326,K05991.01,,8.585995370,39.03,1
3971315,K05992.01,,9.892240848,40.38,1
2852810,K06097.04,,126.505657000,1.51,4
2997455,K06098.01,,1.129848432,120.13,1
3003991,K06099.01,,7.244778994,25.68,2
3003991,K06099.02,,110.155272700,,2
3229028,K06100.01,,0.730964241,0.99,2
3229028,K06100.02,,117.684591000,1.52,2
3230787,K06101.01,,17.734020239,93.52,1
5956656,K01053.02,,46.245164000,2.46,2
9093086,K06191.01,,9.704337900,1.19,2
9015738,K01616.02,,34.775371000,0.67,2
7954278,K07859.01,,0.306702491,0.93,1
9093086,K06191.02,,12.771382600,1.26,2
9101400,K06192.01,,0.829019343,90.08,1
9119652,K06193.01,,1.108099900,124.19,1
9145861,K06194.01,,42.294739000,140.14,2
9145861,K06194.02,,215.778765000,14.71,2
9153823,K06195.01,,1.444486083,1.73,1
7100673,K04032.03,Kepler-1542 d,5.992732650,0.91,5
7100673,K04032.04,Kepler-1542 e,5.101106660,0.85,5
10089911,K04034.02,,11.608935100,46.44,2
4150496,K04046.02,,94.224980000,1.84,2
3747817,K04103.02,,14.237841700,1.10,2
6129694,K04131.02,,241.012200000,4.41,2
8162789,K00521.02,,10.820603400,1.19,2
9899315,K04181.02,,164.689421000,2.24,2
4037428,K05993.01,,4.264729569,29.95,1
4049124,K05994.01,,4.804469712,30.97,1
4275328,K05995.01,,6.150529292,49.79,1
4753561,K05996.01,,4.944927575,19.43,1
4912991,K05997.01,,4.442517008,26.08,1
5613330,K00649.02,,10.209026800,0.92,2
5036966,K05998.01,,62.735643900,90.12,1
5254230,K05999.01,,7.035518449,24.91,1
3545840,K06102.01,,54.291633600,1.67,1
3634051,K06103.01,,453.542120000,9.23,2
7967517,K07860.01,,0.579516759,0.60,1
3634051,K06103.02,,122.805441600,118.62,2
3761319,K06104.01,,16.248086500,2.38,2
3761319,K06104.02,,466.940700000,2.90,2
3762553,K06105.01,,289.788624000,5.51,1
3965879,K06106.01,,55.004029060,,1
4035675,K06107.01,,2.873657901,110.29,1
9282687,K06196.01,,1.680425996,102.31,1
9289960,K06197.01,,0.533458310,,1
9291629,K06198.01,,20.686460198,184.22,1
9304842,K06199.01,,131.680180000,5.96,1
6975129,K01628.03,,37.840423200,1.76,3
9304923,K06200.01,,200.762693000,15056.90,1
9343862,K06201.01,,1.123258617,150.94,1
9389245,K06202.01,,47.256432910,,1
9828127,K04192.02,,32.027316900,1.14,2
5177859,K04246.02,,8.756306280,1.12,2
11081504,K04287.02,,9.618311100,0.85,2
5385410,K04323.02,,12.425031900,0.89,2
3645438,K04385.02,Kepler-1600 b,386.370512000,2.96,3
8110757,K07865.01,,0.518060209,61.49,1
3645438,K04385.03,,17.369511200,1.45,3
8278685,K04435.02,,17.869375900,0.81,2
5511659,K04541.02,,17.236085000,1.98,2
5385139,K06000.01,,12.429716100,1.26,1
5385150,K06001.01,,12.428847600,1.12,1
5385269,K06002.01,,12.425825200,1.27,1
8210370,K07872.01,,153.725848000,259.36,1
5385509,K06003.01,,12.425790700,1.27,1
5385566,K06004.01,,12.425335600,2.02,1
5385773,K06005.01,,12.425420100,0.84,1
5386163,K06006.01,,12.424995000,2.06,1
5470960,K06007.01,,12.422791800,1.44,1
4139254,K06108.01,,485.922970000,1.07,1
4144236,K06109.01,,22.913446297,81.61,2
10141900,K01082.04,,9.655047300,1.45,4
4144236,K06109.02,,10.004688100,1.90,2
4150701,K06110.01,,8.653156020,1.37,1
4255944,K06111.01,,228.654120000,3.63,1
4285087,K06112.01,,2.243015737,92.34,1
4346875,K06113.01,,4.694218481,35.81,1
9394605,K06203.01,,0.876831820,,1
9471755,K06204.01,,0.953734449,47.65,1
9479460,K06205.01,,2.073873563,274.78,1
9549472,K06206.01,,15.713787218,27.64,1
9576197,K06207.01,,7.964440392,18.98,1
8110758,K07866.01,,0.518071538,42.10,1
9579860,K06208.01,,2.151214629,14.54,1
9655711,K06209.01,,12.714363500,2.20,2
5856571,K01839.02,,80.410378300,4.93,2
8222395,K07873.01,,1.931887680,0.57,1
5796186,K00651.02,,320.184718580,,2
5471068,K06008.01,,12.426469000,1.66,1
5471192,K06009.01,,12.426288900,1.23,1
5471217,K06010.01,,12.424747000,1.35,1
5471769,K06011.01,,12.425570500,1.37,1
5471770,K06012.01,,12.426173000,2.67,1
5556804,K06013.01,,12.424430600,1.59,1
5597970,K06014.01,,6.717383280,37.65,1
4459068,K06114.01,,24.955998503,36.91,1
8107150,K07863.01,,5.244915600,0.52,1
4464394,K06115.01,,168.669347820,,1
4547480,K06116.01,,4.426942241,5.43,1
4739229,K06118.01,,571.280892000,3.65,2
4739229,K06118.02,,4.661859240,1.16,2
8620565,K01250.02,,1.213672208,697.14,2
4740676,K06119.01,,3.454241684,75.11,1
4742420,K06120.01,,90.097375000,1.70,2
9655711,K06209.02,,7.729669410,2.10,2
9727765,K06210.01,,51.856565560,,1
9767392,K06211.01,,1.457256942,98.16,1
9774400,K06212.01,,10.818248422,11.71,1
9839081,K06213.01,,2.559236603,37.66,1
9974142,K06214.01,,281.358770000,4.22,2
9974142,K06214.02,,154.536881000,4.10,2
10163066,K06215.01,,462.123450000,1.90,1
9008103,K03283.03,,87.707513000,1.72,3
8780959,K03741.03,Kepler-1518 b,5.111754700,2.81,4
8780959,K03741.04,,9.631025800,2.90,4
7429287,K04260.02,,101.889228000,1.43,4
11296045,K04396.04,,437.515861390,,4
6592335,K04777.02,,48.502366900,906.03,2
5951416,K04781.02,,524.141390000,1.88,2
5769810,K04913.02,,8.973772210,2.96,2
5643492,K06015.01,,41.865397230,31.14,1
5795648,K06016.01,,4.553370029,25.84,1
5961350,K06017.01,,5.262652179,35.99,1
10340423,K00736.03,,345.982072830,,3
5979863,K06018.01,,16.621853404,22.32,1
6117415,K06019.01,,19.741616041,82.98,1
6128027,K06020.01,,5.455766383,28.20,1
6146418,K06021.01,,22.446207040,58.20,1
4742420,K06120.02,,205.414150000,1.67,2
4826439,K06121.01,,1.237147407,106.18,1
4933476,K06122.01,,1.286196710,1.27,1
4990977,K06123.01,,2.649026189,32.70,1
5034333,K06124.01,,6.932281325,90.57,1
5039441,K06125.01,,2.151384476,66.20,1
8231299,K07874.01,,0.562273947,0.73,1
5121173,K06126.01,,17.435221800,67.91,1
5306984,K06127.01,,114.271739020,,1
10198662,K06216.01,,26.408055320,,2
10198662,K06216.02,,46.079313170,,2
4157325,K01860.04,,24.843483700,1.58,4
10200627,K06217.01,,7.701669400,4.44,1
10219361,K06218.01,,117.634213000,3.78,1
10228942,K06219.01,,21.025447023,135.84,1
10341878,K06220.01,,0.933753371,1.44,1
10357831,K06221.01,,1.721535880,12.89,1
8332521,K04567.02,,4.672503770,1.11,2
6150977,K06022.01,,2.765621941,34.42,1
6182019,K06023.01,,3.664964374,30.98,1
6191945,K06024.01,,6.807284200,31.15,1
6209347,K06025.01,,2.136577151,43.89,1
6268722,K06026.01,,2.638432816,49.77,1
6301030,K06027.01,,11.991000357,78.78,1
10480982,K00744.02,,2.037464140,1.12,2
6606934,K06028.01,,37.806940720,72.01,1
8242769,K07875.01,,21.971157400,1.32,1
10964440,K01310.02,,144.688915000,3.33,2
5385548,K06128.01,,12.425550550,3.79,1
5385778,K06129.01,,12.425922470,79.21,1
5428657,K06130.01,,1.542874340,1.05,1
5471617,K06131.01,,12.423732700,1.12,2
5471617,K06131.02,,94.381630000,2.04,2
5629353,K06132.01,,33.320090800,13.00,3
5629353,K06132.02,Kepler-1640 b,7.584424100,5.83,3
10363233,K06222.01,,210.899577000,4.85,1
10385682,K06223.01,,3.103730697,75.28,1
10414727,K06224.01,,91.205730370,,2
10414727,K06224.02,,253.405380000,2.69,2
10483644,K06225.01,,5.110771787,26.98,1
4736569,K01996.02,,7.073945280,0.84,2
10601549,K06226.01,,1.463773705,21.79,1
10614158,K06227.01,,4.462553120,52.74,1
8505215,K00099.02,,79.878049450,,2
10662202,K00750.03,,14.516741000,1.45,4
9008103,K03283.02,,20.571810700,1.34,3
6614926,K06029.01,,3.026764871,26.36,1
6628237,K06030.01,,3.840130917,33.44,1
6694186,K06031.01,,5.554227226,31.71,1
6934587,K06032.01,,1.570919281,59.12,1
7219906,K06033.01,,35.089769020,33.10,1
7257373,K06034.01,,5.233450136,70.33,1
7295570,K06035.01,,3.603701100,66.94,1
7362852,K06036.01,,3.518356021,64.49,1
5629353,K06132.03,,11.867172000,4.03,3
5641294,K06133.01,,2.616094300,0.81,1
5738698,K06134.01,,2.404386969,79.72,1
4078157,K01319.02,,142.685885000,2.76,2
5768927,K06135.01,,4.390513938,41.83,1
5814635,K06136.01,,3.869638220,,1
5816144,K06137.01,,12.497059900,1.44,2
5816144,K06137.02,,7.384681000,1.22,2
10717220,K06228.01,Kepler-1644 b,21.090790900,1.88,1
10728219,K06229.01,,3.371796653,306.28,1
10735988,K06230.01,,1.927177921,28.94,1
8112324,K07867.01,,0.575925434,38.24,1
10971944,K06231.01,,496.175660000,3.46,1
10973583,K06232.01,,6.256352128,30.76,1
10989274,K06233.01,Kepler-1645 b,16.178030000,2.25,1
11099351,K06234.01,,2.377955070,92.61,1
11147460,K06235.01,,2.053866175,158.25,1
10662202,K00750.04,,36.552131300,0.90,4
11607193,K00983.02,,5.177577252,73.82,2
10743597,K00989.04,,4.080293280,2.92,4
4247991,K02311.03,Kepler-1185 b,104.351962400,1.39,3
11968463,K02433.06,,6.063302980,1.64,7
11968463,K02433.07,,86.431871000,2.85,7
11074835,K02533.03,,26.115288700,2.38,3
8042747,K07861.01,,469.523030000,2.10,1
9008737,K02768.03,,11.832710130,1.17,3
7373877,K06037.01,,32.669962587,1.37,1
5792202,K00841.04,,269.306232000,24.00,5
7436177,K06038.01,,19.933647110,75.88,1
7537945,K06039.01,,1.071911311,40.32,1
7624297,K06040.01,,18.019651402,31.77,1
8109692,K07864.01,,117.934158000,3.76,1
7695093,K06041.01,,4.032762189,35.22,1
7749318,K06042.01,,2.371589507,88.22,1
7777397,K06043.01,,5.091121240,3.58,1
5817566,K06138.01,,4.206070484,172.66,1
5952403,K06139.01,,0.905677864,325.51,1
6032730,K06141.01,,96.509214000,860.30,1
6116172,K06142.01,,69.646793110,,3
6116172,K06142.02,,111.655460000,2121.00,3
6116172,K06142.03,,86.132018640,,3
4150539,K01330.02,,94.219289000,2.15,2
6182093,K06143.01,,297.113395000,5.37,2
9839821,K02012.02,,180.921729000,2.30,2
11252617,K06236.01,,4.478116695,38.85,2
8245108,K07876.01,,0.579108481,0.42,1
11252617,K06236.02,,1.276208990,1.46,2
11296437,K06237.01,,528.503440000,2.20,2
11296437,K06237.02,,47.144047830,,2
11341164,K06238.01,,197.054315740,,1
11462969,K06239.01,,406.496216000,1.77,2
11462969,K06239.02,,491.615168140,,2
7830321,K06044.01,,2.027383251,31.12,1
7841986,K06045.01,,10.733707370,18.70,1
7877820,K06046.01,,9.449438672,60.59,1
7914906,K06047.01,,8.752913958,119.91,1
5792202,K00841.05,,499.473380000,3.71,5
8019043,K06048.01,,1.985586627,105.22,2
8023317,K06049.01,,16.579028045,49.01,1
8126531,K07868.01,,513.427840000,14.87,1
8121067,K06050.01,,2.064900876,38.19,1
6197038,K06144.01,,9.751720174,182.09,1
6221385,K06145.01,Kepler-1641 b,19.672324000,4.07,3
6221385,K06145.02,Kepler-1641 c,32.657035000,3.73,3
6221385,K06145.03,,7.313845400,2.73,3
6362386,K06146.01,,4.592401261,52.18,1
8260269,K07877.01,,6.709952530,1.10,1
6449358,K06147.01,,5.776794344,129.20,1
6593968,K06148.01,,23.199232560,,1
6674908,K06149.01,,0.503199724,1.06,1
11516930,K06240.01,,4.768540307,1.84,1
11558882,K06241.01,,73.918586150,89.96,1
11656928,K06242.01,,212.435036740,,3
11566064,K00353.03,,11.161938400,1.97,3
8042835,K07862.01,,2.387936960,25.56,1
2853780,K02081.02,,589.179680000,4.91,2
11656928,K06242.02,,76.839945970,,3
11656928,K06242.03,,78.866840000,1.30,3
11673686,K06243.01,,4.618767943,32.36,1
8153568,K06051.01,,3.607274170,221.55,1
8167938,K06052.01,,2.565717939,180.80,1
8167978,K06053.01,,22.052745330,32.56,1
8168581,K06054.01,,2.881338104,31.58,1
8230809,K06055.01,,4.078355243,16.73,1
8364115,K06056.01,,7.735904410,21.30,1
8458207,K06057.01,,3.530164642,35.71,1
7825899,K00896.03,,28.867210700,1.51,3
6946681,K06150.01,,48.952811300,,1
4150624,K01334.02,,94.225938000,1.93,2
6946708,K06151.01,,431.785560000,1.36,1
6967278,K06152.01,,395.073330000,230.33,1
7108433,K06153.01,,1.519183350,128.17,1
7119080,K06154.01,,13.599401180,,1
7129465,K06155.01,,2.745910734,61.16,1
7174617,K06156.01,,1.608363345,19.36,1
11724210,K06244.01,,5.746017234,29.32,1
11775507,K06245.01,,144.102562000,1.67,3
11775507,K06245.02,,112.317402000,1.77,3
11856178,K06246.01,,9.133150620,1.48,1
11867071,K06247.01,,3.963787093,28.11,1
11975363,K06248.01,,1.759208679,66.06,1
12207117,K06249.01,,1.603179400,,1
6768394,K02086.04,,335.563110000,1.83,4
8580438,K06058.01,,6.496031958,32.33,1
8581232,K06059.01,,4.012537983,9.96,1
8655458,K06060.01,,1.594162001,26.11,1
8695779,K06061.01,,10.238939876,22.09,1
8953059,K06062.01,,5.499941387,23.34,1
9048145,K06063.01,,8.667826242,37.51,1
9214712,K06064.01,,265.299622700,33.81,2
9214715,K06065.01,,265.299962300,25.56,2
7190639,K06157.01,,98.102098300,1.97,1
7198881,K06158.01,,182.467019000,3.73,2
7198881,K06158.02,,126.578372670,,2
7422883,K06159.01,,11.414375050,44.08,1
10545066,K00337.02,,154.607419000,1.56,2
7663405,K01519.02,,57.132855000,1.81,2
7464205,K06160.01,,151.318470000,1.13,1
7622059,K06161.01,,10.403239900,51.47,1
12367464,K06250.01,,1.853209359,32.99,1
12470041,K06251.01,,14.667694620,145.18,1
11358389,K02163.03,,28.225104900,1.59,3
5706595,K02183.03,,150.381954000,2.26,3
12885212,K02184.02,,95.906433000,2.17,2
8179286,K07869.01,,11.413214400,1.03,1
3548044,K02194.03,,445.216850000,1.37,3
2581191,K02203.02,,172.178768000,2.29,2
8168187,K02209.02,,35.502865000,2.18,2
9221398,K06066.01,,13.787520532,25.33,1
9411317,K06067.01,,8.290459700,23.96,1
9605514,K00945.03,,66.789347000,2.07,3
9418619,K06068.01,,6.150251376,100.03,1
9532123,K06069.01,,8.214204254,42.29,1
9549471,K06070.01,,15.713773750,10.85,1
9649222,K06071.01,,5.918619554,29.98,1
9664215,K06072.01,,3.319523463,38.37,1
7750740,K06162.01,,5.874197307,59.20,1
7779942,K06163.01,,19.795973100,3.47,1
7835312,K06164.01,,29.512615300,1.84,2
7835312,K06164.02,,209.000550190,,2
7838906,K06165.01,,5.614892073,1192.79,2
7908367,K06166.01,Kepler-1642 b,12.206430400,5.41,2
7908367,K06166.02,Kepler-1642 c,6.651318900,4.81,2
7940533,K06167.01,,3.905532605,21.37,1
4142847,K02210.02,Kepler-1143 c,210.631486000,3.23,2
9221517,K02281.02,,455.274050000,1.54,2
11623629,K00365.02,,117.761000000,0.62,2
10730703,K02327.02,,46.331703000,1.39,2
4665571,K02393.02,,0.766691517,1.22,2
6364215,K02404.02,,5.243852800,1.11,2
7047363,K02432.02,,93.627325100,,2
7289317,K02450.02,,7.193119300,1.12,2
9714358,K06073.01,,6.474202359,28.96,1
9851123,K06074.01,,8.480304800,4.13,1
9966115,K06075.01,,8.947426242,45.87,1
10026458,K06076.01,,9.934437950,35.54,1
10139305,K06077.01,,2.173552528,23.51,1
7375348,K00266.02,,47.743950900,1.74,2
1432789,K00992.02,,4.578343670,1.44,2
10288922,K06078.01,,10.157715971,42.27,1
12266636,K01522.02,,12.654896000,1.02,2
7974634,K06168.01,,131.258668000,1.59,3
8182107,K07870.01,,92.552007000,2.10,1
7974634,K06168.02,,75.072964000,1.09,3
7974634,K06168.03,,404.701927000,1.94,3
8043882,K06169.01,,0.779609509,1.07,1
8058507,K06170.01,,15.805296280,,1
8095099,K06171.01,,2.103239235,64.15,1
8163784,K06172.01,,31.813489200,1.18,1
2305866,K02610.02,,115.230655000,4.02,2
12206313,K02714.03,Kepler-401 d,184.262741000,2.57,3
5184911,K02719.02,,106.259760000,1.50,2
6436029,K02828.02,,505.462916000,3.46,2
7767162,K02869.02,,274.743032000,2.16,2
9478990,K00423.02,,360.477635000,11943.80,2
10793172,K02871.03,,18.081142900,0.75,4
10122538,K02926.03,Kepler-1388 d,20.956998500,2.38,5
10659313,K06079.01,,15.249335907,45.92,1
10710755,K06080.01,,4.816610903,26.15,1
10727668,K06081.01,,2.305903447,39.04,1
10735519,K06082.01,,1.814128042,426.98,1
8197767,K07871.01,,1.247121237,18.39,1
10935310,K06083.01,,4.128795314,52.00,1
11021252,K06084.01,,3.269176601,164.61,1
11404644,K06085.01,,5.902596818,25.80,1
11408935,K06086.01,,15.995094054,17.09,1
8165617,K06173.01,,214.013044000,1.54,1
8181016,K06174.01,,0.709142320,7.27,1
8197761,K06175.01,,9.868695890,21.68,1
4840513,K01541.02,,66.344551220,,2
8223568,K06176.01,,143.096880000,1.48,2
8223568,K06176.02,,73.456757300,,2
8265156,K06177.01,,0.978362973,1.04,1
8355178,K06178.01,,13.032730100,1.64,2
10122538,K02926.04,Kepler-1388 e,37.633386800,2.25,5
4770174,K02971.02,,31.953367900,1.65,2
9838804,K03028.02,,458.167540000,2.11,2
9020114,K03088.02,,67.876660500,1.92,2
6609270,K03090.02,,15.036777600,8.02,2
7983117,K03214.02,,25.090157400,1.35,2
11125797,K03371.02,Kepler-1482 b,12.253843480,1.00,2
9966219,K03401.02,,326.670800000,2.20,2
11974540,K00129.02,,143.211093620,,2
7219825,K00238.03,,362.978280000,1.96,3
9958962,K00593.04,,240.192808000,2.68,4
11519226,K06087.01,,22.161271780,69.44,1
1718189,K00993.03,,86.723653000,1.43,3
11756821,K06088.01,,2.745121487,9.55,1
11769146,K06089.01,,282.965653800,71.61,1
11812199,K06090.01,,37.320309540,36.96,1
8263187,K07878.01,,36.566324000,15.41,1
11826400,K06091.01,,5.889372452,50.78,1
12010534,K06092.01,,2.581595167,40.94,1
2019477,K06093.01,,20.573611300,3.86,2
7116117,K03163.01,,0.566801886,0.54,1
7868092,K03169.01,,180.718090000,1.28,1
3337061,K03172.01,,6.558370600,39.06,2
9826171,K03173.01,,434.391480000,1.59,1
3936658,K03180.01,,71.157705400,,1
4577484,K03181.01,,73.264170000,1.32,1
4735826,K03184.02,Kepler-1972 c,11.322010400,0.91,3
5005618,K03186.01,,681.936310200,61.52,1
4663658,K03187.01,,0.705891195,1.00,1
10467815,K03191.01,,377.889090000,3.17,2
10847721,K03192.01,,199.216380000,2.36,1
10118942,K03195.01,,121.707470000,3.02,1
9471539,K03198.01,,273.528359000,115.40,1
5482603,K03199.01,,3.882589050,0.78,1
2305819,K03201.01,,135.571860000,0.83,1
9518710,K03207.01,,0.954388314,2.27,1
10284575,K03210.01,,173.069290000,30.29,1
3342952,K03215.01,,1.039046871,0.48,1
10338624,K03222.01,,0.607538435,1.34,1
5307990,K03228.01,,0.987625130,1.14,1
2142501,K03233.01,,113.070757400,,1
2713018,K03235.01,,66.713573000,0.98,1
8413968,K03251.01,,135.223193000,0.92,1
9008103,K03283.01,,195.709385500,,3
4376629,K03378.01,,27.677521200,23.04,1
3958301,K03381.01,,35.234041300,2.21,2
8211605,K03405.01,,20.979433800,24.76,1
11098573,K03406.01,,15.693785500,1.99,1
7289338,K03420.01,,5.774511170,1.87,2
9837586,K03442.01,,20.733763010,54.58,1
6021655,K03488.01,,63.571688000,2.14,1
8308682,K03507.01,,338.200750000,2.08,1
11442793,K00351.07,Kepler-90 f,124.922516000,3.37,7
3344427,K03764.01,,1.303570451,235.58,1
6205481,K03774.01,,3.722772640,22.78,1
4474637,K03829.01,,3.886730304,61.58,1
8435232,K03833.01,,49.574015400,5.01,1
6462874,K01231.02,,10.423608210,1.67,2
8218379,K01920.02,,10.138469100,0.74,2
11450414,K01992.03,,85.517344000,3.04,3
5217733,K03155.01,,161.252903100,59.07,1
4150611,K03156.01,,0.761119678,27.81,4
4150611,K03156.04,,94.212787000,35.89,4
5706592,K06618.01,,8.604085800,0.94,1
5716244,K06619.01,,1.330333096,24.30,1
5725851,K06620.01,,1.140133012,126.77,1
5731312,K06621.01,,7.946367138,36.01,1
5735878,K06622.01,,16.832079803,61.35,1
5736461,K06623.01,,7.346159047,44.48,1
5737869,K06624.01,,26.240243800,1.16,1
5771589,K06625.01,,10.738427243,6.96,1
8364232,K07882.01,,65.415183000,1.31,1
6670742,K06753.01,,72.281980000,13.11,1
6672229,K06754.01,,23.832382513,63.78,1
6676725,K06755.01,,1.428766771,1.01,1
6695622,K06756.01,,14.556742700,1.38,1
6695889,K06757.01,,1.106560721,47.63,1
6697716,K06758.01,,0.721624431,40.61,1
6697976,K06759.01,,371.709657090,,1
6698670,K06760.01,,10.815890540,32.48,1
7541746,K06886.01,,4.174707200,,1
7584778,K06887.01,,0.622303871,0.77,1
7588436,K06888.01,,23.392406300,0.84,1
7592529,K06889.01,,75.906736000,0.63,1
7592922,K06890.01,,2.158889110,0.72,1
7597703,K06891.01,,4.608901433,48.72,1
7602351,K06892.01,,17.580602600,1.87,1
7605600,K06893.01,,3.326193904,14.72,1
8312222,K07017.01,,12.823275455,44.29,1
8314801,K07018.01,,37.183276326,55.00,1
8316503,K07019.01,,5.065329723,60.35,1
8330575,K07020.01,,0.957079167,72.76,1
8345358,K07021.01,,9.380632783,46.72,1
8358008,K07022.01,,10.064687893,30.11,1
8362974,K07023.01,,2.717723230,0.72,1
8364119,K07024.01,,7.735910110,50.46,1
9278021,K07152.01,,3.359470825,129.93,1
9284741,K07153.01,,20.729255112,53.87,1
9286728,K07154.01,,3.044597390,0.62,1
9291368,K07155.01,,3.796448299,232.39,2
9291368,K07155.02,,3.796543670,159.34,2
9291748,K07156.01,,15.926990634,93.94,1
9301564,K07157.01,,23.983052300,1.17,1
9304561,K07158.01,,1.219049953,2.48,1
9328852,K07159.01,,0.645851770,51.10,1
10089123,K07283.01,,134.413808000,1.69,1
10091257,K07284.01,,1.701923710,40.15,1
10093664,K07285.01,,1.206939630,0.97,1
10095512,K07286.01,,3.008602107,56.15,1
10098534,K07287.01,,41.811450000,1.40,1
10129482,K07288.01,,0.846291334,30.80,1
10155080,K07289.01,,1.930451347,58.77,1
10156064,K07290.01,,2.427967843,108.33,1
8555967,K07894.01,,347.976110000,1.62,1
11198723,K07417.01,,6.840305932,62.08,1
11199725,K07418.01,,1.032967155,21.22,1
11200773,K07419.01,,2.489550708,36.91,1
11228612,K07420.01,,2.980479588,70.52,1
11232745,K07421.01,,4.817121820,43.45,1
11233911,K07422.01,,2.479948394,35.62,1
11234677,K07423.01,,1.587426950,37.64,1
11235323,K07424.01,,19.668404822,42.91,1
3765917,K04526.02,,11.818728800,2.09,2
3547760,K04535.02,,5.789019360,0.78,2
8652360,K04562.02,,0.968065631,0.68,2
5476671,K04598.02,,0.824181335,18.20,2
11290515,K04716.02,,12.267083060,,2
4919550,K04766.02,,2.452618410,0.69,2
8216763,K04838.02,,6.333423090,7.62,3
6767227,K04871.02,,5.522479000,0.76,2
8094120,K04881.02,,0.706423768,1.16,2
3854496,K06368.01,,9.458805400,1.78,1
3858757,K06369.01,,25.953449400,2.06,1
3858767,K06370.01,,3.495503350,0.66,1
3858884,K06371.01,,25.951937210,123.34,1
3936061,K06372.01,,71.008017000,1.11,1
3938073,K06373.01,,31.024310431,93.29,1
3972391,K06374.01,,0.634131057,0.58,1
3972432,K06375.01,,2.908051470,0.97,1
3973002,K06376.01,,1.992098705,45.85,1
5025217,K06496.01,,1.787529210,5.86,1
5025234,K06497.01,,1.775553330,1.26,1
5025294,K06498.01,,5.462689263,36.25,1
5026187,K06499.01,,3.589666810,95.86,1
5031804,K06500.01,,1.373478670,4.25,1
5031882,K06501.01,,1.009602350,1.94,1
5036516,K06502.01,,1.060996585,64.99,1
5036530,K06503.01,,2.735152701,3.27,2
5781192,K06626.01,,9.459993213,51.89,1
5802285,K06627.01,,1.208524388,26.71,1
5802470,K06628.01,,3.791874430,47.49,1
5807579,K06629.01,,17.844323157,90.67,1
5809372,K06630.01,,34.650636800,12.35,1
5860347,K06631.01,,2.562712320,0.48,1
5871918,K06632.01,,12.643303542,34.94,1
5894825,K06633.01,,1.362939430,31.28,1
8374394,K07883.01,,185.103836000,14.63,1
6706287,K06761.01,,1.267693801,64.84,1
